header	CDS length	ramp length	non-ramp min mean	ramp min mean	ramp strength	num ramp region status changing mutations	num non-ramp region status changing mutations	num reasonably valid ramp mutations	num reasonably valid non-ramp mutations	ramp robustness
>lcl|NC_001139.9_cds_NP_011538.3_2132 [gene=THG1] [locus_tag=YGR024C] [db_xref=SGD:S000003256,GeneID:852908] [protein=tRNA guanylyltransferase] [protein_id=NP_011538.3] [location=complement(531883..532596)] [gbkey=CDS]	714	-1	-1.443756867036758	-0.6264360371696445	-0.8173208298671135	0	0	116	0	-1.0
>lcl|NC_001143.9_cds_NP_012993.3_3543 [gene=GPT2] [locus_tag=YKR067W] [db_xref=SGD:S000001775,GeneID:853941] [protein=bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase GPT2] [protein_id=NP_012993.3] [location=567918..570149] [gbkey=CDS]	2232	-1	-1.5628267178784392	-0.9511093504081072	-0.611717367470332	0	0	266	0	-1.0
>lcl|NC_001148.4_cds_NP_015243.1_5715 [gene=MOT1] [locus_tag=YPL082C] [db_xref=SGD:S000006003,GeneID:856023] [protein=DNA-binding ATPase] [protein_id=NP_015243.1] [location=complement(398480..404083)] [gbkey=CDS]	5604	-1	-1.750009272449892	-1.6695031157326414	-0.08050615671725048	1	0	691	0	-0.9985528219971056
>lcl|NC_001137.3_cds_NP_010991.3_1600 [gene=MOT2] [locus_tag=YER068W] [db_xref=SGD:S000000870,GeneID:856799] [protein=CCR4-NOT core ubiquitin-protein ligase subunit MOT2] [protein_id=NP_010991.3] [location=293050..294813] [gbkey=CDS]	1764	-1	-1.6446065853306526	-1.6178888942259657	-0.026717691104686914	12	31	220	31	-0.8286852589641435
>lcl|NC_001145.3_cds_NP_013786.1_4307 [gene=MOT3] [locus_tag=YMR070W] [db_xref=SGD:S000004674,GeneID:855092] [protein=Mot3p] [protein_id=NP_013786.1] [location=409154..410626] [gbkey=CDS]	1473	-1	-1.5730137435249996	-0.6288771105843084	-0.9441366329406912	0	0	196	0	-1.0
>lcl|NC_001146.8_cds_NP_014335.1_4831 [gene=YDJ1] [locus_tag=YNL064C] [db_xref=SGD:S000005008,GeneID:855661] [protein=type I HSP40 co-chaperone YDJ1] [protein_id=NP_014335.1] [location=complement(505868..507097)] [gbkey=CDS]	1230	-1	-1.5408763261704586	-1.2792511554704964	-0.26162517069996216	1	0	194	0	-0.9948453608247423
>lcl|NC_001142.9_cds_NP_012623.1_3193 [gene=GRR1] [locus_tag=YJR090C] [db_xref=SGD:S000003850,GeneID:853552] [protein=SCF ubiquitin ligase complex subunit GRR1] [protein_id=NP_012623.1] [location=complement(590872..594327)] [gbkey=CDS]	3456	-1	-1.3223009046927914	-1.2435623830978442	-0.07873852159494721	2	0	482	0	-0.995850622406639
>lcl|NC_001145.3_cds_NP_013934.1_4449 [gene=HFA1] [locus_tag=YMR207C] [db_xref=SGD:S000004820,GeneID:855247] [protein=acetyl-CoA carboxylase HFA1] [protein_id=NP_013934.1] [location=complement(677193..683564)] [gbkey=CDS]	6372	-1	-1.8060291997325681	-1.6635638022935155	-0.14246539743905262	0	0	738	0	-1.0
>lcl|NC_001143.9_cds_NP_076899.1_3461 [locus_tag=YKL018C-A] [db_xref=SGD:S000007615,GeneID:853850] [protein=hypothetical protein] [protein_id=NP_076899.1] [location=complement(403580..403879)] [gbkey=CDS]	300	-1	-1.7629556466335896	-0.4792988713274072	-1.2836567753061825	0	0	60	0	-1.0
>lcl|NC_001136.10_cds_NP_010567.1_1191 [gene=PHM6] [locus_tag=YDR281C] [db_xref=SGD:S000002689,GeneID:851875] [protein=Phm6p] [protein_id=NP_010567.1] [location=complement(1022007..1022321)] [gbkey=CDS]	315	-1	-1.1723508317746734	-0.09811732349000134	-1.0742335082846721	0	0	45	287	-1.0
>lcl|NC_001143.9_cds_NP_012754.1_3319 [gene=MRP49] [locus_tag=YKL167C] [db_xref=SGD:S000001650,GeneID:853687] [protein=mitochondrial 54S ribosomal protein MRP49] [protein_id=NP_012754.1] [location=complement(133721..134134)] [gbkey=CDS]	414	-1	-1.7287408124293586	-0.11494104809949075	-1.6137997643298678	0	0	93	0	-1.0
>lcl|NC_001139.9_cds_NP_011562.1_2162 [gene=UFD1] [locus_tag=YGR048W] [db_xref=SGD:S000003280,GeneID:852939] [protein=polyubiquitin-binding protein UFD1] [protein_id=NP_011562.1] [location=589826..590911] [gbkey=CDS]	1086	-1	-1.4660926987782297	-1.254685185658285	-0.21140751311994466	7	0	153	0	-0.954248366013072
>lcl|NC_001136.10_cds_NP_010091.2_733 [gene=UFD2] [locus_tag=YDL190C] [db_xref=SGD:S000002349,GeneID:851337] [protein=ubiquitin-ubiquitin ligase UFD2] [protein_id=NP_010091.2] [location=complement(118707..121592)] [gbkey=CDS]	2886	-1	-1.483976101514632	-1.3602379727679907	-0.12373812874664125	5	0	381	0	-0.9868766404199475
>lcl|NC_001141.2_cds_NP_012135.1_2732 [gene=FKH1] [locus_tag=YIL131C] [db_xref=SGD:S000001393,GeneID:854675] [protein=forkhead family transcription factor FKH1] [protein_id=NP_012135.1] [location=complement(100781..102235)] [gbkey=CDS]	1455	126	-1.7219281082882891	-1.8464057751729839	0.12447766688469475	18	2	52	1984	0.9901768172888016
>lcl|NC_001143.9_cds_NP_012915.3_3470 [gene=UFD4] [locus_tag=YKL010C] [db_xref=SGD:S000001493,GeneID:853859] [protein=putative ubiquitin-protein ligase UFD4] [protein_id=NP_012915.3] [location=complement(421424..425875)] [gbkey=CDS]	4452	-1	-1.499414764005925	-1.4349987548167922	-0.06441600918913282	9	0	526	0	-0.9828897338403042
>lcl|NC_001146.8_cds_NP_014331.3_4826 [gene=FKH2] [locus_tag=YNL068C] [db_xref=SGD:S000005012,GeneID:855656] [protein=forkhead family transcription factor FKH2] [protein_id=NP_014331.3] [location=complement(495701..498289)] [gbkey=CDS]	2589	-1	-1.9338562518012072	-1.0816959024981154	-0.8521603493030918	0	0	297	0	-1.0
>lcl|NC_001142.9_cds_NP_012603.1_3175 [gene=HAM1] [locus_tag=YJR069C] [db_xref=SGD:S000003830,GeneID:853532] [protein=nucleoside triphosphate pyrophosphohydrolase HAM1] [protein_id=NP_012603.1] [location=complement(568806..569399)] [gbkey=CDS]	594	-1	-1.812296932697977	-0.6265305043204313	-1.1857664283775455	3	0	120	0	-0.975
>lcl|NC_001144.5_cds_NP_013277.1_3826 [gene=RFX1] [locus_tag=YLR176C] [db_xref=SGD:S000004166,GeneID:850873] [protein=Rfx1p] [protein_id=NP_013277.1] [location=complement(507797..510232)] [gbkey=CDS]	2436	-1	-1.6226815430144994	-1.4832443172211902	-0.1394372257933092	7	0	297	0	-0.9764309764309764
>lcl|NC_001142.9_cds_NP_012656.1_3226 [gene=IBA57] [locus_tag=YJR122W] [db_xref=SGD:S000003883,GeneID:853586] [protein=Iba57p] [protein_id=NP_012656.1] [location=649776..651269] [gbkey=CDS]	1494	-1	-1.664746360015952	-1.6033116112903072	-0.061434748725644805	9	0	216	0	-0.9583333333333334
>lcl|NC_001145.3_cds_NP_013924.1_4439 [gene=VTI1] [locus_tag=YMR197C] [db_xref=SGD:S000004810,GeneID:855237] [protein=v-SNARE protein VTI1] [protein_id=NP_013924.1] [location=complement(658545..659198)] [gbkey=CDS]	654	-1	-1.7932006708515755	-1.207062343812198	-0.5861383270393776	0	0	96	0	-1.0
>lcl|NC_001136.10_cds_NP_010231.1_863 [gene=SLC1] [locus_tag=YDL052C] [db_xref=SGD:S000002210,GeneID:851508] [protein=1-acylglycerol-3-phosphate O-acyltransferase SLC1] [protein_id=NP_010231.1] [location=complement(362672..363583)] [gbkey=CDS]	912	-1	-1.4336309279171806	-1.3311853376747937	-0.10244559024238686	2	12	117	55	-0.9186046511627907
>lcl|NC_001134.8_cds_NP_009717.1_364 [gene=IFA38] [locus_tag=YBR159W] [db_xref=SGD:S000000363,GeneID:852456] [protein=ketoreductase] [protein_id=NP_009717.1] [location=558685..559728] [gbkey=CDS]	1044	-1	-1.5470105431529704	-1.5320038157708067	-0.015006727382163687	9	14	143	54	-0.883248730964467
>lcl|NC_001145.3_cds_NP_013717.1_4241 [gene=MVP1] [locus_tag=YMR004W] [db_xref=SGD:S000004606,GeneID:855016] [protein=Mvp1p] [protein_id=NP_013717.1] [location=274017..275552] [gbkey=CDS]	1536	-1	-1.5610866307083093	-1.3789108263534446	-0.1821758043548647	1	0	196	0	-0.9948979591836735
>lcl|NC_001146.8_cds_NP_014356.1_4853 [gene=BOP3] [locus_tag=YNL042W] [db_xref=SGD:S000004987,GeneID:855686] [protein=Bop3p] [protein_id=NP_014356.1] [location=548100..549290] [gbkey=CDS]	1191	-1	-1.7121471723127806	-1.4274720586065734	-0.28467511370620713	0	0	134	0	-1.0
>lcl|NC_001144.5_cds_NP_013369.1_3914 [gene=BOP2] [locus_tag=YLR267W] [db_xref=SGD:S000004257,GeneID:850972] [protein=Bop2p] [protein_id=NP_013369.1] [location=678212..679924] [gbkey=CDS]	1713	-1	-1.4924316854314321	-1.3591980308280927	-0.13323365460333947	2	0	246	0	-0.991869918699187
>lcl|NC_001134.8_cds_NP_009804.1_452 [gene=ISW1] [locus_tag=YBR245C] [db_xref=SGD:S000000449,GeneID:852547] [protein=chromatin-remodeling ATPase ISW1] [protein_id=NP_009804.1] [location=complement(708150..711539)] [gbkey=CDS]	3390	-1	-1.7450977521287343	-1.0825917813173882	-0.6625059708113461	0	0	446	0	-1.0
>lcl|NC_001147.6_cds_NP_014948.1_5429 [gene=ISW2] [locus_tag=YOR304W] [db_xref=SGD:S000005831,GeneID:854480] [protein=DNA translocase] [protein_id=NP_014948.1] [location=884514..887876] [gbkey=CDS]	3363	-1	-1.7337741630839967	-1.5853777079736617	-0.14839645511033495	1	0	396	0	-0.9974747474747475
>lcl|NC_001136.10_cds_NP_010083.1_726 [gene=GGC1] [locus_tag=YDL198C] [db_xref=SGD:S000002357,GeneID:851329] [protein=Ggc1p] [protein_id=NP_010083.1] [location=complement(103649..104551)] [gbkey=CDS]	903	-1	-1.6726211092829293	-1.5726104232240976	-0.10001068605883168	2	0	133	0	-0.9849624060150376
>lcl|NC_001146.8_cds_NP_014464.3_4957 [locus_tag=YNR066C] [db_xref=SGD:S000005349,GeneID:855803] [protein=hypothetical protein] [protein_id=NP_014464.3] [location=complement(753725..755035)] [gbkey=CDS]	1311	168	-1.7800321216030066	-1.9653149195743396	0.18528279797133296	13	10	55	1628	0.9863339275103981
>lcl|NC_001139.9_cds_NP_011554.3_2154 [gene=KSS1] [locus_tag=YGR040W] [db_xref=SGD:S000003272,GeneID:852931] [protein=mitogen-activated serine/threonine-protein kinase KSS1] [protein_id=NP_011554.3] [location=575398..576504] [gbkey=CDS]	1107	-1	-1.574787881480859	-0.8815202855921026	-0.6932675958887563	0	0	115	0	-1.0
>lcl|NC_001139.9_cds_NP_011319.2_1925 [gene=DSD1] [locus_tag=YGL196W] [db_xref=SGD:S000003164,GeneID:852679] [protein=D-serine ammonia-lyase DSD1] [protein_id=NP_011319.2] [location=129883..131169] [gbkey=CDS]	1287	-1	-1.3753882765616798	-0.6282250502714197	-0.7471632262902601	0	0	192	0	-1.0
>lcl|NC_001136.10_cds_NP_010782.4_1397 [gene=RSM28] [locus_tag=YDR494W] [db_xref=SGD:S000002902,GeneID:852105] [protein=mitochondrial 37S ribosomal protein RSM28] [protein_id=NP_010782.4] [location=1436930..1438015] [gbkey=CDS]	1086	-1	-1.353241697880785	-1.3329184402549286	-0.020323257625856517	8	0	140	0	-0.9428571428571428
>lcl|NC_001147.6_cds_NP_014695.1_5190 [gene=TMC1] [locus_tag=YOR052C] [db_xref=SGD:S000005578,GeneID:854217] [protein=Tmc1p] [protein_id=NP_014695.1] [location=complement(426772..427224)] [gbkey=CDS]	453	-1	-1.3089410300753315	0.45519332670525675	-1.7641343567805883	0	0	117	487	-1.0
>lcl|NC_001147.6_cds_NP_014497.1_4994 [gene=NOP8] [locus_tag=YOL144W] [db_xref=SGD:S000005504,GeneID:854021] [protein=Nop8p] [protein_id=NP_014497.1] [location=53098..54552] [gbkey=CDS]	1455	-1	-1.4742333604766922	-1.0716791134884958	-0.4025542469881964	0	0	178	0	-1.0
>lcl|NC_001139.9_cds_NP_011386.2_1988 [gene=RSM23] [locus_tag=YGL129C] [db_xref=SGD:S000003097,GeneID:852748] [protein=mitochondrial 37S ribosomal protein RSM23] [protein_id=NP_011386.2] [location=complement(267723..269075)] [gbkey=CDS]	1353	-1	-1.8174606210925202	-0.23110256389570077	-1.5863580571968194	0	0	198	0	-1.0
>lcl|NC_001143.9_cds_NP_012767.1_3330 [gene=RSM22] [locus_tag=YKL155C] [db_xref=SGD:S000001638,GeneID:853701] [protein=mitochondrial 37S ribosomal protein RSM22] [protein_id=NP_012767.1] [location=complement(159456..161342)] [gbkey=CDS]	1887	-1	-1.4357208357271423	-1.2318429681516636	-0.20387786757547866	0	0	250	0	-1.0
>lcl|NC_001141.2_cds_NP_012173.3_2771 [gene=RSM25] [locus_tag=YIL093C] [db_xref=SGD:S000001355,GeneID:854715] [protein=mitochondrial 37S ribosomal protein RSM25] [protein_id=NP_012173.3] [location=complement(187990..188784)] [gbkey=CDS]	795	-1	-1.4977814396532496	-1.4864715891598217	-0.01130985049342792	10	7	107	41	-0.8851351351351351
>lcl|NC_001136.10_cds_NP_010460.1_1083 [gene=RSM24] [locus_tag=YDR175C] [db_xref=SGD:S000002582,GeneID:851755] [protein=mitochondrial 37S ribosomal protein RSM24] [protein_id=NP_010460.1] [location=complement(813193..814152)] [gbkey=CDS]	960	-1	-1.5546832536187152	-1.182348634521785	-0.3723346190969301	0	0	150	0	-1.0
>lcl|NC_001139.9_cds_NP_011731.3_2327 [gene=RSM27] [locus_tag=YGR215W] [db_xref=SGD:S000003447,GeneID:853129] [protein=mitochondrial 37S ribosomal protein RSM27] [protein_id=NP_011731.3] [location=922175..922507] [gbkey=CDS]	333	-1	-2.041318569366205	-0.592846796252561	-1.4484717731136438	0	0	76	0	-1.0
>lcl|NC_001142.9_cds_NP_012635.1_3205 [gene=RSM26] [locus_tag=YJR101W] [db_xref=SGD:S000003862,GeneID:853565] [protein=mitochondrial 37S ribosomal protein RSM26] [protein_id=NP_012635.1] [location=618234..619034] [gbkey=CDS]	801	-1	-1.6316664716765739	-1.5725074988221692	-0.059158972854404634	15	7	106	40	-0.8493150684931507
>lcl|NC_001139.9_cds_NP_058161.1_2152 [locus_tag=YGR038C-A] [db_xref=SGD:S000007407,GeneID:852929] [protein=gag protein] [protein_id=NP_058161.1] [location=complement(566145..567467)] [gbkey=CDS]	1323	-1	-1.9755561079145882	-1.3511704904809512	-0.6243856174336371	0	0	185	0	-1.0
>lcl|NC_001144.5_cds_NP_013079.1_3626 [gene=SPA2] [locus_tag=YLL021W] [db_xref=SGD:S000003944,GeneID:850639] [protein=Spa2p] [protein_id=NP_013079.1] [location=100947..105347] [gbkey=CDS]	4401	-1	-1.5908098288912413	-1.5676861689140997	-0.02312365997714161	19	0	583	0	-0.967409948542024
>lcl|NC_001143.9_cds_NP_012953.2_3507 [gene=SAP190] [locus_tag=YKR028W] [db_xref=SGD:S000001736,GeneID:853899] [protein=Sap190p] [protein_id=NP_012953.2] [location=494257..497358] [gbkey=CDS]	3102	-1	-1.5706581834955493	-1.0983534882175834	-0.4723046952779659	0	0	425	0	-1.0
>lcl|NC_001146.8_cds_NP_014325.3_4820 [gene=MLF3] [locus_tag=YNL074C] [db_xref=SGD:S000005018,GeneID:855650] [protein=Mlf3p] [protein_id=NP_014325.3] [location=complement(486766..488124)] [gbkey=CDS]	1359	-1	-1.7619894303563441	-1.6618223392610783	-0.10016709109526589	2	12	169	57	-0.9380530973451328
>lcl|NC_001136.10_cds_NP_010722.3_1342 [gene=GPI17] [locus_tag=YDR434W] [db_xref=SGD:S000002842,GeneID:852044] [protein=GPI-anchor transamidase GPI17] [protein_id=NP_010722.3] [location=1331237..1332841] [gbkey=CDS]	1605	-1	-1.6758193458409094	-1.4666756747111387	-0.20914367112977073	1	1	231	76	-0.993485342019544
>lcl|NC_001139.9_cds_NP_001257677.1_2164 [locus_tag=YGR050C] [db_xref=SGD:S000003282,GeneID:852941] [protein=hypothetical protein] [protein_id=NP_001257677.1] [location=complement(592086..592442)] [gbkey=CDS]	357	-1	-1.0956217890726772	0.04935246211225303	-1.1449742511849301	0	0	63	0	-1.0
>lcl|NC_001144.5_cds_NP_013258.1_3802 [gene=ASP3-2] [locus_tag=YLR157C] [db_xref=SGD:S000004147,GeneID:850852] [protein=asparaginase ASP3-2] [protein_id=NP_013258.1] [location=complement(472969..474057)] [gbkey=CDS]	1089	78	-1.8865622587863744	-1.9924096738539436	0.10584741506756923	9	1	66	1554	0.9938271604938271
>lcl|NC_001145.3_cds_NP_014008.1_4526 [gene=GPI12] [locus_tag=YMR281W] [db_xref=SGD:S000004894,GeneID:855324] [protein=N-acetylglucosaminylphosphatidylinositol deacetylase] [protein_id=NP_014008.1] [location=832339..833253] [gbkey=CDS]	915	-1	-1.611715774079342	-1.3705084133795264	-0.24120736069981552	0	0	133	0	-1.0
>lcl|NC_001143.9_cds_NP_012855.1_3412 [gene=NUP100] [locus_tag=YKL068W] [db_xref=SGD:S000001551,GeneID:853796] [protein=FG-nucleoporin NUP100] [protein_id=NP_012855.1] [location=310199..313078] [gbkey=CDS]	2880	-1	-1.548368905430447	-1.4411309073680183	-0.10723799806242873	1	0	339	0	-0.9970501474926253
>lcl|NC_001146.8_cds_NP_014338.3_4834 [gene=NOP2] [locus_tag=YNL061W] [db_xref=SGD:S000005005,GeneID:855664] [protein=rRNA (cytosine-C5-)-methyltransferase NOP2] [protein_id=NP_014338.3] [location=510540..512396] [gbkey=CDS]	1857	-1	-1.441992454378959	-1.060764909030045	-0.381227545348914	0	0	321	0	-1.0
>lcl|NC_001148.4_cds_NP_015282.1_5753 [gene=NOP4] [locus_tag=YPL043W] [db_xref=SGD:S000005964,GeneID:856063] [protein=mRNA-binding ribosome biosynthesis protein NOP4] [protein_id=NP_015282.1] [location=469939..471996] [gbkey=CDS]	2058	-1	-1.7494346300334749	-1.477397358136731	-0.27203727189674387	2	0	280	0	-0.9928571428571429
>lcl|NC_001144.5_cds_NP_013261.1_3811 [gene=ASP3-4] [locus_tag=YLR160C] [db_xref=SGD:S000004150,GeneID:850857] [protein=asparaginase ASP3-4] [protein_id=NP_013261.1] [location=complement(486201..487289)] [gbkey=CDS]	1089	78	-1.8865622587863744	-1.9924096738539436	0.10584741506756923	9	1	66	1554	0.9938271604938271
>lcl|NC_001136.10_cds_NP_010830.4_1442 [locus_tag=YDR541C] [db_xref=SGD:S000002949,GeneID:852154] [protein=carbonyl reductase (NADPH-dependent)] [protein_id=NP_010830.4] [location=complement(1519664..1520698)] [gbkey=CDS]	1035	-1	-1.6540332979150782	-0.47991180641143905	-1.174121491503639	0	0	166	0	-1.0
>lcl|NC_001136.10_cds_NP_001335763.1_1428 [gene=API2] [locus_tag=YDR525W] [db_xref=SGD:S000002933,GeneID:852137] [protein=Api2p] [protein_id=NP_001335763.1] [location=1489905..1490234] [gbkey=CDS]	330	-1	-1.4501580524011815	-0.9731739335912014	-0.47698411880998004	0	0	74	0	-1.0
>lcl|NC_001148.4_cds_NP_015137.1_5612 [gene=MF(ALPHA)1] [locus_tag=YPL187W] [db_xref=SGD:S000006108,GeneID:855914] [protein=Mf(alpha)1p] [protein_id=NP_015137.1] [location=193648..194145] [gbkey=CDS]	498	-1	-1.5399389902787672	-1.2451823523375944	-0.2947566379411728	14	0	108	0	-0.8703703703703703
>lcl|NC_001147.6_cds_NP_014830.1_5318 [gene=TUF1] [locus_tag=YOR187W] [db_xref=SGD:S000005713,GeneID:854359] [protein=translation elongation factor Tu] [protein_id=NP_014830.1] [location=684030..685343] [gbkey=CDS]	1314	87	-1.7472315212937362	-1.750509602071253	0.0032780807775167897	42	114	50	2040	0.9253588516746412
>lcl|NC_001144.5_cds_NP_013091.1_3635 [gene=PSR1] [locus_tag=YLL010C] [db_xref=SGD:S000003933,GeneID:850650] [protein=phosphatase] [protein_id=NP_013091.1] [location=complement(129330..130613)] [gbkey=CDS]	1284	-1	-1.5844266889753948	-1.1586940421596585	-0.4257326468157363	0	0	150	0	-1.0
>lcl|NC_001144.5_cds_NP_013119.1_3664 [gene=PSR2] [locus_tag=YLR019W] [db_xref=SGD:S000004009,GeneID:850706] [protein=putative phosphatase] [protein_id=NP_013119.1] [location=180288..181481] [gbkey=CDS]	1194	-1	-1.5338353482074047	-0.9794142368606631	-0.5544211113467417	0	0	168	0	-1.0
>lcl|NC_001135.5_cds_NP_009933.1_581 [locus_tag=YCR007C] [db_xref=SGD:S000000600,GeneID:850364] [protein=DUP240 family protein] [protein_id=NP_009933.1] [location=complement(126011..126730)] [gbkey=CDS]	720	-1	-1.386850552629977	-1.0024618602040887	-0.38438869242588836	0	0	107	0	-1.0
>lcl|NC_001141.2_cds_NP_012186.1_2783 [gene=AIR1] [locus_tag=YIL079C] [db_xref=SGD:S000001341,GeneID:854731] [protein=TRAMP complex RNA-binding subunit] [protein_id=NP_012186.1] [location=complement(210923..212005)] [gbkey=CDS]	1083	-1	-1.4215341132639996	-1.0838071839812304	-0.33772692928276915	1	0	134	0	-0.9925373134328358
>lcl|NC_001136.10_cds_NP_010106.1_747 [gene=AIR2] [locus_tag=YDL175C] [db_xref=SGD:S000002334,GeneID:851379] [protein=TRAMP complex RNA-binding subunit] [protein_id=NP_010106.1] [location=complement(144484..145518)] [gbkey=CDS]	1035	-1	-1.4855764981756263	-1.272878274975277	-0.21269822320034937	2	0	128	0	-0.984375
>lcl|NC_001144.5_cds_NP_013068.1_3615 [locus_tag=YLL032C] [db_xref=SGD:S000003955,GeneID:850627] [protein=hypothetical protein] [protein_id=NP_013068.1] [location=complement(74270..76747)] [gbkey=CDS]	2478	-1	-1.5991282113043754	-1.5173511491951448	-0.08177706210923064	5	0	319	0	-0.9843260188087775
>lcl|NC_001144.5_cds_NP_690845.1_3796 [gene=TAR1] [locus_tag=YLR154W-C] [db_xref=SGD:S000028422,GeneID:850849] [protein=Tar1p] [protein_id=NP_690845.1] [location=454696..455070] [gbkey=CDS]	375	-1	-1.4365649254120676	0.44288981351777024	-1.8794547389298377	0	0	80	0	-1.0
>lcl|NC_001136.10_cds_NP_010480.1_1102 [gene=MSS116] [locus_tag=YDR194C] [db_xref=SGD:S000002602,GeneID:851775] [protein=ATP-dependent RNA helicase] [protein_id=NP_010480.1] [location=complement(845952..847946)] [gbkey=CDS]	1995	-1	-1.5723470654368363	-1.5402862037054585	-0.03206086173137779	11	0	278	0	-0.960431654676259
>lcl|NC_001134.8_cds_NP_009501.1_151 [gene=SAS3] [locus_tag=YBL052C] [db_xref=SGD:S000000148,GeneID:852228] [protein=Sas3p] [protein_id=NP_009501.1] [location=complement(119379..121874)] [gbkey=CDS]	2496	-1	-1.6053033549379307	-1.5539563163406598	-0.051347038597270966	4	29	282	29	-0.8938906752411575
>lcl|NC_001138.5_cds_NP_116603.1_1746 [gene=ZNF1] [locus_tag=YFL052W] [db_xref=SGD:S000001842,GeneID:850492] [protein=DNA-binding domain containing protein] [protein_id=NP_116603.1] [location=28232..29629] [gbkey=CDS]	1398	-1	-1.1477801117470134	-0.9974661127146977	-0.1503139990323158	0	0	171	0	-1.0
>lcl|NC_001148.4_cds_NP_015466.1_5924 [gene=TAZ1] [locus_tag=YPR140W] [db_xref=SGD:S000006344,GeneID:856262] [protein=lysophosphatidylcholine acyltransferase] [protein_id=NP_015466.1] [location=814391..815536] [gbkey=CDS]	1146	117	-1.8881662563891224	-1.9268317710079432	0.03866551461882084	26	4	55	1607	0.9819494584837545
>lcl|NC_001139.9_cds_NP_011325.1_1932 [gene=CDC55] [locus_tag=YGL190C] [db_xref=SGD:S000003158,GeneID:852685] [protein=protein phosphatase 2A regulatory subunit CDC55] [protein_id=NP_011325.1] [location=complement(145809..147389)] [gbkey=CDS]	1581	-1	-1.5802012259192348	-1.3076587082102806	-0.2725425177089542	0	0	191	0	-1.0
>lcl|NC_001144.5_cds_NP_013130.1_3675 [locus_tag=YLR030W] [db_xref=SGD:S000004020,GeneID:850717] [protein=hypothetical protein] [protein_id=NP_013130.1] [location=203290..204081] [gbkey=CDS]	792	-1	-1.413564674635639	-0.271882594794313	-1.1416820798413259	0	0	149	0	-1.0
>lcl|NC_001136.10_cds_NP_010150.1_787 [gene=CDC53] [locus_tag=YDL132W] [db_xref=SGD:S000002290,GeneID:851424] [protein=cullin CDC53] [protein_id=NP_010150.1] [location=224304..226751] [gbkey=CDS]	2448	-1	-1.6620836627209412	-1.6417097867191621	-0.02037387600177909	16	0	317	0	-0.9495268138801262
